1.1400	0.7772
1.1420	0.7708
1.1440	0.7778
1.1460	0.7827
1.1480	0.7737
1.1500	0.7824
1.1520	0.7762
1.1540	0.7824
1.1560	0.7849
1.1580	0.7840
1.1600	0.7724
1.1620	0.7798
1.1640	0.7730
1.1660	0.7769
1.1680	0.7749
1.1700	0.7824
1.1720	0.7730
1.1740	0.7833
1.1760	0.7836
1.1780	0.7824
1.1800	0.7727
1.1820	0.7766
1.1840	0.7730
1.1860	0.7756
1.1880	0.7791
1.1900	0.7795
1.1920	0.7701
1.1940	0.7807
1.1960	0.7840
1.1980	0.7746
1.2000	0.7772
1.2020	0.7772
1.2040	0.7753
1.2060	0.7724
1.2080	0.7788
1.2100	0.7682
1.2120	0.7682
1.2140	0.7688
1.2160	0.7711
1.2180	0.7701
1.2200	0.7717
1.2220	0.7656
1.2240	0.7659
1.2260	0.7666
1.2280	0.7733
1.2300	0.7630
1.2320	0.7669
1.2340	0.7621
1.2360	0.7634
1.2380	0.7691
1.2400	0.7563
1.2420	0.7569
1.2440	0.7563
1.2460	0.7585
1.2480	0.7540
1.2500	0.7608
1.2520	0.7495
1.2540	0.7588
1.2560	0.7576
1.2580	0.7582
1.2600	0.7443
1.2620	0.7495
1.2640	0.7453
1.2660	0.7450
1.2680	0.7447
1.2700	0.7495
1.2720	0.7405
1.2740	0.7492
1.2760	0.7463
1.2780	0.7479
1.2800	0.7337
1.2820	0.7414
1.2840	0.7353
1.2860	0.7360
1.2880	0.7440
1.2900	0.7298
1.2920	0.7305
1.2940	0.7366
1.2960	0.7402
1.2980	0.7340
1.3000	0.7340
1.3020	0.7376
1.3040	0.7315
1.3060	0.7318
1.3080	0.7385
1.3100	0.7298
1.3120	0.7257
1.3140	0.7360
1.3160	0.7395
1.3180	0.7356
1.3200	0.7253
1.3220	0.7327
1.3240	0.7244
1.3260	0.7298
1.3280	0.7266
1.3300	0.7344
1.3320	0.7305
1.3340	0.7321
1.3360	0.7305
1.3380	0.7353
1.3400	0.7305
1.3420	0.7250
1.3440	0.7356
1.3460	0.7389
1.3480	0.7344
1.3500	0.7266
1.3520	0.7340
1.3540	0.7257
1.3560	0.7282
1.3580	0.7273
1.3600	0.7302
1.3620	0.7247
1.3640	0.7295
1.3660	0.7350
1.3680	0.7282
1.3700	0.7350
1.3720	0.7282
1.3740	0.7350
1.3760	0.7369
1.3780	0.7392
1.3800	0.7266
1.3820	0.7302
1.3840	0.7279
1.3860	0.7331
1.3880	0.7276
1.3900	0.7363
1.3920	0.7289
1.3940	0.7353
1.3960	0.7350
1.3980	0.7382
1.4000	0.7266
1.4020	0.7273
1.4040	0.7295
1.4060	0.7350
1.4080	0.7292
1.4100	0.7379
1.4120	0.7318
1.4140	0.7363
1.4160	0.7356
1.4180	0.7405
1.4200	0.7292
1.4220	0.7282
1.4240	0.7350
1.4260	0.7385
1.4280	0.7321
1.4300	0.7353
1.4320	0.7356
1.4340	0.7302
1.4360	0.7302
1.4380	0.7334
1.4400	0.7302
1.4420	0.7298
1.4440	0.7295
1.4460	0.7315
1.4480	0.7408
1.4500	0.7286
1.4520	0.7344
1.4540	0.7298
1.4560	0.7324
1.4580	0.7356
1.4600	0.7337
1.4620	0.7266
1.4640	0.7363
1.4660	0.7402
1.4680	0.7298
1.4700	0.7369
1.4720	0.7331
1.4740	0.7337
1.4760	0.7315
1.4780	0.7389
1.4800	0.7302
1.4820	0.7286
1.4840	0.7347
1.4860	0.7363
1.4880	0.7321
1.4900	0.7389
1.4920	0.7344
1.4940	0.7379
1.4960	0.7344
1.4980	0.7418
1.5000	0.7273
1.5020	0.7366
1.5040	0.7315
1.5060	0.7340
1.5080	0.7414
1.5100	0.7286
1.5120	0.7356
1.5140	0.7286
1.5160	0.7324
1.5180	0.7331
1.5200	0.7389
1.5220	0.7305
1.5240	0.7424
1.5260	0.7443
1.5280	0.7440
1.5300	0.7324
1.5320	0.7392
1.5340	0.7340
1.5360	0.7414
1.5380	0.7369
1.5400	0.7427
1.5420	0.7382
1.5440	0.7405
1.5460	0.7414
1.5480	0.7466
1.5500	0.7350
1.5520	0.7376
1.5540	0.7427
1.5560	0.7495
1.5580	0.7434
1.5600	0.7476
1.5620	0.7472
1.5640	0.7469
1.5660	0.7469
1.5680	0.7537
1.5700	0.7398
1.5720	0.7485
1.5740	0.7421
1.5760	0.7447
1.5780	0.7530
1.5800	0.7434
1.5820	0.7508
1.5840	0.7450
1.5860	0.7505
1.5880	0.7585
1.5900	0.7466
1.5920	0.7553
1.5940	0.7466
1.5960	0.7534
1.5980	0.7527
1.6000	0.7559
1.6020	0.7498
1.6040	0.7592
1.6060	0.7646
1.6080	0.7582
1.6100	0.7585
1.6120	0.7598
1.6140	0.7559
1.6160	0.7576
1.6180	0.7650
1.6200	0.7547
1.6220	0.7630
1.6240	0.7585
1.6260	0.7617
1.6280	0.7711
1.6300	0.7598
1.6320	0.7656
1.6340	0.7624
1.6360	0.7662
1.6380	0.7640
1.6400	0.7698
1.6420	0.7598
1.6440	0.7727
1.6460	0.7756
1.6480	0.7711
1.6500	0.7672
1.6520	0.7724
1.6540	0.7662
1.6560	0.7691
1.6580	0.7730
1.6600	0.7672
1.6620	0.7685
1.6640	0.7708
1.6660	0.7778
1.6680	0.7701
1.6700	0.7801
1.6720	0.7698
1.6740	0.7807
1.6760	0.7827
1.6780	0.7814
1.6800	0.7753
1.6820	0.7785
1.6840	0.7749
1.6860	0.7756
1.6880	0.7827
1.6900	0.7727
1.6920	0.7801
1.6940	0.7778
1.6960	0.7807
1.6980	0.7856
1.7000	0.7772
1.7020	0.7830
1.7040	0.7782
1.7060	0.7791
1.7080	0.7830
1.7100	0.7804
1.7120	0.7759
1.7140	0.7865
1.7160	0.7898
1.7180	0.7849
1.7200	0.7865
1.7220	0.7836
1.7240	0.7856
1.7260	0.7862
1.7280	0.7927
1.7300	0.7811
1.7320	0.7907
1.7340	0.7840
1.7360	0.7875
1.7380	0.7959
1.7400	0.7830
1.7420	0.7888
1.7440	0.7843
1.7460	0.7882
1.7480	0.7882
1.7500	0.7891
1.7520	0.7836
1.7540	0.7936
1.7560	0.7975
1.7580	0.7920
1.7600	0.7965
1.7620	0.7856
1.7640	0.7981
1.7660	0.7978
1.7680	0.7917
1.7700	0.7956
1.7720	0.7872
1.7740	0.8004
1.7760	0.8023
1.7780	0.7988
1.7800	0.7975
1.7820	0.7969
1.7840	0.7956
1.7860	0.7959
1.7880	0.8017
1.7900	0.7894
1.7920	0.7985
1.7940	0.7904
1.7960	0.7936
1.7980	0.7985
1.8000	0.7914
1.8020	0.7940
1.8040	0.7936
1.8060	0.8027
1.8080	0.7965
1.8100	0.8010
1.8120	0.7936
1.8140	0.8033
1.8160	0.8081
1.8180	0.8033
1.8200	0.8010
1.8220	0.7972
1.8240	0.8017
1.8260	0.8078
1.8280	0.8004
1.8300	0.8014
1.8320	0.8007
1.8340	0.7988
1.8360	0.8001
1.8380	0.8068
1.8400	0.7946
1.8420	0.8001
1.8440	0.7959
1.8460	0.7994
1.8480	0.8001
1.8500	0.8001
1.8520	0.7952
1.8540	0.8043
1.8560	0.8081
1.8580	0.8017
1.8600	0.8062
1.8620	0.7998
1.8640	0.8043
1.8660	0.8049
1.8680	0.8081
1.8700	0.7988
1.8720	0.8062
1.8740	0.7972
1.8760	0.8017
1.8780	0.8027
1.8800	0.8017
1.8820	0.7994
1.8840	0.8033
1.8860	0.8072
1.8880	0.8017
1.8900	0.8036
1.8920	0.7988
1.8940	0.8043
1.8960	0.8078
1.8980	0.8017
1.9000	0.8049
1.9020	0.7985
1.9040	0.8023
1.9060	0.8033
1.9080	0.8052
1.9100	0.8014
1.9120	0.8078
1.9140	0.8052
1.9160	0.8085
1.9180	0.8133
1.9200	0.8117
1.9220	0.8075
1.9240	0.8104
1.9260	0.8101
1.9280	0.8165
1.9300	0.8065
1.9320	0.8107
1.9340	0.8043
1.9360	0.8046
1.9380	0.8110
1.9400	0.8014
1.9420	0.8091
1.9440	0.8030
1.9460	0.8062
1.9480	0.8091
1.9500	0.8039
1.9520	0.8062
1.9540	0.8088
1.9560	0.8139
1.9580	0.8088
1.9600	0.8120
1.9620	0.8056
1.9640	0.8142
1.9660	0.8200
1.9680	0.8114
1.9700	0.8171
1.9720	0.8075
1.9740	0.8171
1.9760	0.8175
1.9780	0.8200
1.9800	0.8146
1.9820	0.8130
1.9840	0.8171
1.9860	0.8197
1.9880	0.8178
1.9900	0.8191
1.9920	0.8152
1.9940	0.8181
1.9960	0.8165
1.9980	0.8249
2.0000	0.8130
2.0020	0.8210
2.0040	0.8130
2.0060	0.8146
2.0080	0.8226
2.0100	0.8114
2.0120	0.8210
2.0140	0.8107
2.0160	0.8152
2.0180	0.8194
2.0200	0.8101
2.0220	0.8175
2.0240	0.8123
2.0260	0.8165
2.0280	0.8152
2.0300	0.8126
2.0320	0.8120
2.0340	0.8171
2.0360	0.8252
2.0380	0.8168
2.0400	0.8226
2.0420	0.8107
2.0440	0.8217
2.0460	0.8236
2.0480	0.8200
2.0500	0.8207
2.0520	0.8097
2.0540	0.8181
2.0560	0.8207
2.0580	0.8110
2.0600	0.8117
2.0620	0.8062
2.0640	0.8049
2.0660	0.8078
2.0680	0.8165
2.0700	0.8065
2.0720	0.8107
2.0740	0.8030
2.0760	0.8036
2.0780	0.8081
2.0800	0.7988
2.0820	0.8027
2.0840	0.7959
2.0860	0.7985
2.0880	0.7994
2.0900	0.7940
2.0920	0.8001
2.0940	0.7927
2.0960	0.7956
2.0980	0.8017
2.1000	0.7943
2.1020	0.7962
2.1040	0.7907
2.1060	0.7920
2.1080	0.7972
2.1100	0.7882
2.1120	0.7904
2.1140	0.7856
2.1160	0.7882
2.1180	0.7869
2.1200	0.7859
2.1220	0.7801
2.1240	0.7875
2.1260	0.7904
2.1280	0.7836
2.1300	0.7849
2.1320	0.7766
2.1340	0.7849
2.1360	0.7853
2.1380	0.7814
2.1400	0.7801
2.1420	0.7756
2.1440	0.7843
2.1460	0.7882
2.1480	0.7833
2.1500	0.7836
2.1520	0.7772
2.1540	0.7820
2.1560	0.7791
2.1580	0.7853
2.1600	0.7730
2.1620	0.7798
2.1640	0.7701
2.1660	0.7724
2.1680	0.7759
2.1700	0.7682
2.1720	0.7756
2.1740	0.7672
2.1760	0.7704
2.1780	0.7785
2.1800	0.7685
2.1820	0.7743
2.1840	0.7666
2.1860	0.7704
2.1880	0.7695
2.1900	0.7662
2.1920	0.7675
2.1940	0.7672
2.1960	0.7701
2.1980	0.7662
2.2000	0.7630
2.2020	0.7640
2.2040	0.7656
2.2060	0.7724
2.2080	0.7650
2.2100	0.7672
2.2120	0.7617
2.2140	0.7698
2.2160	0.7782
2.2180	0.7669
2.2200	0.7720
2.2220	0.7634
2.2240	0.7717
2.2260	0.7746
2.2280	0.7737
2.2300	0.7708
2.2320	0.7685
2.2340	0.7643
2.2360	0.7653
2.2380	0.7701
2.2400	0.7627
2.2420	0.7672
2.2440	0.7601
2.2460	0.7637
2.2480	0.7669
2.2500	0.7627
2.2520	0.7679
2.2540	0.7634
2.2560	0.7659
2.2580	0.7740
2.2600	0.7679
2.2620	0.7688
2.2640	0.7650
2.2660	0.7637
2.2680	0.7714
2.2700	0.7630
2.2720	0.7666
2.2740	0.7621
2.2760	0.7656
2.2780	0.7643
2.2800	0.7643
2.2820	0.7595
2.2840	0.7708
2.2860	0.7733
2.2880	0.7717
2.2900	0.7717
2.2920	0.7659
2.2940	0.7704
2.2960	0.7695
2.2980	0.7753
2.3000	0.7669
2.3020	0.7698
2.3040	0.7640
2.3060	0.7669
2.3080	0.7724
2.3100	0.7646
2.3120	0.7698
2.3140	0.7608
2.3160	0.7640
2.3180	0.7662
2.3200	0.7614
2.3220	0.7653
2.3240	0.7630
2.3260	0.7682
2.3280	0.7662
2.3300	0.7630
2.3320	0.7704
2.3340	0.7630
2.3360	0.7659
2.3380	0.7740
2.3400	0.7666
2.3420	0.7708
2.3440	0.7617
2.3460	0.7650
2.3480	0.7653
2.3500	0.7627
2.3520	0.7624
2.3540	0.7695
2.3560	0.7759
2.3580	0.7717
2.3600	0.7733
2.3620	0.7685
2.3640	0.7688
2.3660	0.7708
2.3680	0.7753
2.3700	0.7669
2.3720	0.7717
2.3740	0.7640
2.3760	0.7724
2.3780	0.7659
2.3800	0.7691
2.3820	0.7614
2.3840	0.7733
2.3860	0.7756
2.3880	0.7740
2.3900	0.7740
2.3920	0.7691
2.3940	0.7685
2.3960	0.7675
2.3980	0.7749
2.4000	0.7714
2.4020	0.7714
2.4040	0.7717
2.4060	0.7730
2.4080	0.7791
2.4100	0.7749
2.4120	0.7727
2.4140	0.7701
2.4160	0.7682
2.4180	0.7753
2.4200	0.7666
2.4220	0.7724
2.4240	0.7656
2.4260	0.7662
2.4280	0.7701
2.4300	0.7637
2.4320	0.7698
2.4340	0.7682
2.4360	0.7743
2.4380	0.7701
2.4400	0.7708
2.4420	0.7656
2.4440	0.7766
2.4460	0.7788
2.4480	0.7795
2.4500	0.7749
2.4520	0.7737
2.4540	0.7685
2.4560	0.7701
2.4580	0.7737
2.4600	0.7679
2.4620	0.7737
2.4640	0.7659
2.4660	0.7685
2.4680	0.7733
2.4700	0.7708
2.4720	0.7753
2.4740	0.7672
2.4760	0.7695
2.4780	0.7737
2.4800	0.7675
2.4820	0.7733
2.4840	0.7698
2.4860	0.7769
2.4880	0.7714
2.4900	0.7737
2.4920	0.7669
2.4940	0.7766
2.4960	0.7775
2.4980	0.7795
2.5000	0.7737
2.5020	0.7756
2.5040	0.7669
2.5060	0.7714
2.5080	0.7701
2.5100	0.7682
2.5120	0.7685
2.5140	0.7756
2.5160	0.7830
2.5180	0.7769
2.5200	0.7801
2.5220	0.7701
2.5240	0.7785
2.5260	0.7785
2.5280	0.7814
2.5300	0.7782
2.5320	0.7772
2.5340	0.7737
2.5360	0.7746
2.5380	0.7807
2.5400	0.7762
2.5420	0.7782
2.5440	0.7727
2.5460	0.7733
2.5480	0.7778
2.5500	0.7737
2.5520	0.7791
2.5540	0.7746
2.5560	0.7782
2.5580	0.7778
2.5600	0.7749
2.5620	0.7759
2.5640	0.7795
2.5660	0.7856
2.5680	0.7830
2.5700	0.7817
2.5720	0.7756
2.5740	0.7836
2.5760	0.7820
2.5780	0.7878
2.5800	0.7801
2.5820	0.7872
2.5840	0.7778
2.5860	0.7807
2.5880	0.7820
2.5900	0.7788
2.5920	0.7814
2.5940	0.7865
2.5960	0.7940
2.5980	0.7914
2.6000	0.7920
2.6020	0.7807
2.6040	0.7888
2.6060	0.7923
2.6080	0.7856
2.6100	0.7833
2.6120	0.7849
2.6140	0.7898
2.6160	0.7956
2.6180	0.7940
2.6200	0.7930
2.6220	0.7872
2.6240	0.7975
2.6260	0.7965
2.6280	0.8023
2.6300	0.7959
2.6320	0.8001
2.6340	0.7911
2.6360	0.7965
2.6380	0.7952
2.6400	0.7940
2.6420	0.7940
2.6440	0.8014
2.6460	0.8088
2.6480	0.8072
2.6500	0.8078
2.6520	0.8036
2.6540	0.8027
2.6560	0.8046
2.6580	0.8085
2.6600	0.8049
2.6620	0.8123
2.6640	0.8039
2.6660	0.8114
2.6680	0.8088
2.6700	0.8091
2.6720	0.8130
2.6740	0.8110
2.6760	0.8175
2.6780	0.8126
2.6800	0.8133
2.6820	0.8139
2.6840	0.8152
2.6860	0.8204
2.6880	0.8178
2.6900	0.8184
2.6920	0.8226
2.6940	0.8204
2.6960	0.8249
2.6980	0.8246
2.7000	0.8223
2.7020	0.8246
2.7040	0.8294
2.7060	0.8342
2.7080	0.8278
2.7100	0.8271
2.7120	0.8229
2.7140	0.8349
2.7160	0.8333
2.7180	0.8381
2.7200	0.8358
2.7220	0.8313
2.7240	0.8307
2.7260	0.8310
2.7280	0.8387
2.7300	0.8345
2.7320	0.8365
2.7340	0.8278
2.7360	0.8316
2.7380	0.8300
2.7400	0.8275
2.7420	0.8294
2.7440	0.8304
2.7460	0.8342
2.7480	0.8287
2.7500	0.8271
2.7520	0.8213
2.7540	0.8339
2.7560	0.8336
2.7580	0.8362
2.7600	0.8307
2.7620	0.8204
2.7640	0.8307
2.7660	0.8326
2.7680	0.8291
2.7700	0.8233
2.7720	0.8159
2.7740	0.8262
2.7760	0.8252
2.7780	0.8278
2.7800	0.8213
2.7820	0.8210
2.7840	0.8104
2.7860	0.8123
2.7880	0.8136
2.7900	0.8104
2.7920	0.8139
2.7940	0.8085
2.7960	0.8188
2.7980	0.8094
